OTN_DatasetID	traitNameVerbatim	Trait bucket
TRY	Root lipid content per root dry mass	
TRY	Root magnesium (Mg) content per root dry mass	Physiology
TRY	Root manganese (Mn) content per root dry mass	Physiology
TRY	Root mercury (Hg) content per root dry mass	Physiology
TRY	Root metaxylem cell wall thickness	
TRY	Root metaxylem vessel diameter	
TRY	Root microbial relations: nodule dry mass on dead roots per ground area	
TRY	Root microbial relations: nodule dry mass on living roots per ground area	
TRY	Root microbial relations: ratio of fungal rRNA gene copy number to bacterial rRNA gene copy number	
TRY	Root microbial relations: ratio of root fungal carbon (C) to root bacterial carbon	Physiology
TRY	Root microbial relations: root bacterial biomass carbon (C) content per root dry mass	Physiology
TRY	Root microbial relations: root fungal biomass carbon (C) content per root dry mass	Physiology
TRY	Root microbial relations: root glucosamine content per root dry mass	
TRY	Root microbial relations: root microbial biomass carbon (C) content per root dry mass	Physiology
TRY	Root microbial relations: root microbial biomass nitrogen (N) content per root dry mass	Physiology
TRY	Root molybdenum (Mo) content per root dry mass	
TRY	Root morphological adaptations: aerenchyma	
TRY	Root mortality: root dry mass mortality per ground area and time	
TRY	Root muramic acid content per root dry mass	Physiology
TRY	Root necromass (dead dry mass) per ground area for specified soil depth increment	
TRY	Root necromass to biomass ratio	
TRY	Root nickel (Ni) content per root dry mass	Physiology
TRY	Root nitrogen (N) content per root dry mass	Physiology
TRY	Root nitrogen (N) content per root dry mass versus leaf nitrogen (N) content per leaf dry mass	Physiology
TRY	Root nitrogen (N) content per root length	Physiology
TRY	Root nitrogen (N) isotope signature (delta 15N)	Physiology
TRY	Root nitrogen (N) per ground area	Physiology
TRY	Root nitrogen (N) uptake per ground area per year	Physiology
TRY	Root nitrogen (N) uptake preference: ammonium (NH4+), nitrate (NO3-), organic nitrogen (N)	Physiology
TRY	Root nitrogen (N) uptake rate	Physiology
TRY	Root nitrogen (N) uptake rate per NPP	Physiology
TRY	Root nitrogen/phosphorus (N/P) ratio	Physiology
TRY	Root non-structural carbon (C) content per root carbon (C) content	Physiology
TRY	Root number of tracheary elements per crossection	
TRY	Root number of vessels per cross-section	
TRY	Root organic nitrogen (N) content per root dry mass	Physiology
TRY	Root persistence (lifespan, longevity)	
TRY	Root phenols content per root dry mass	Physiology
TRY	Root phosphorus (P) content per root dry mass	Physiology
TRY	Root phosphorus (P) uptake rate per root dry mass	Physiology
TRY	Root polyphenol content per root dry mass	
TRY	Root porosity (fraction of root aerenchyma air space)	
TRY	Root position along clonal growth organ	
TRY	Root potassium (K) content per root dry mass	Physiology
TRY	Root protoxylem cell wall thickness	
TRY	Root protoxylem vessel diameter	
TRY	Root radial oxygen loss	
TRY	Root ratio of lignin to nitrogen (N)	Physiology
TRY	Root ratio of organic nitrogen (N) to total N	Physiology
TRY	Root ratio of polyphenol to nitrogen (N)	Physiology
TRY	Root respiration rate per root dry mass	Physiology
TRY	Root respiration rate per root nitrogen (N) content	Physiology
TRY	Root respiration rate per root surface area	Physiology
TRY	Root respiration temperature dependence	Physiology
TRY	Root root hair length	
TRY	Root root hair presence	
TRY	Root rooting depth	
TRY	Root rooting depth: fraction of root dry mass contained in depth interval	
TRY	Root silica (SiO2) content per root dry mass	
TRY	Root silicon (Si) content per root dry mass	
TRY	Root sodium (Na) content per root dry mass	Physiology
TRY	Root soluble components content per root dry mass	
TRY	Root species abundance: fraction of total root dry mass composed of respective species	
TRY	Root starch content per dry mass	
TRY	Root stele diameter	
TRY	Root stele fraction: stele diameter divided by root diameter	
TRY	Root structural carbon (C) content per root carbon (C) content	Physiology
TRY	Root sugar content per root dry mass	
TRY	Root sulfur (S) content per root dry mass	Physiology
TRY	Root surface area fraction in respective root order	
TRY	Root surface area per root dry mass (specific root area)	
TRY	Root surface area per soil layer	
TRY	Root tannin content per root dry mass	
TRY	Root tip fraction in diameter class	
TRY	Root tips per absorptive fine root dry mass (specific absorptive fine root tip abundance, SRTA)	
TRY	Root tips per fine root dry mass (specific fine root tip abundance, SRTA)	
TRY	Root tips per ground area	
TRY	Root tips per root dry mass (specific root tip abundance, SRTA)	
TRY	Root tips per soil volume	
TRY	Root tissue density (root dry mass per root volume)	
TRY	Root titanium (Ti) content per root dry mass	
TRY	Root total non-structural carbon (TNC) content per root dry mass	Physiology
TRY	Root type, root architecture	
TRY	Root vessel diameter	
TRY	Root volume per root dry mass	
TRY	Root water uptake rate per root length	
TRY	Root water uptake rate per soil volume per hour	
TRY	Root xylem vessel density in stele: number of xylem vessels per square millimeter of root stele	
TRY	Root zinc (Zn) content per root dry mass	Physiology
TRY	Root/shoot ratio	
TRY	Seed (seedbank) longevity	
TRY	Seed / ovule ratio	
TRY	Seed area	
TRY	Seed carbon (C) content per dry mass (or diaspore)	Physiology
TRY	Seed curvature	
TRY	Seed dry mass	
TRY	Seed germinability group	
TRY	Seed germination lag time	
TRY	Seed germination rate (germination efficiency)	
TRY	Seed germination rate per day (maximum)	
TRY	Seed germination requirement	
TRY	Seed germination stimulation	
TRY	Seed germination temperature	
TRY	Seed germination type	
TRY	Seed heteromorphy	
TRY	Seed length	
TRY	Seed lift-off velocity	
TRY	Seed mass per inflorescence	
TRY	Seed morphology type	
TRY	Seed mucilaginous	
TRY	Seed nitrogen (N) content per dry mass (or diaspore)	Physiology
TRY	Seed nitrogen (N) content per seed	Physiology
TRY	Seed number per dispersal unit	
TRY	Seed number per flower	
TRY	Seed number per inflorescence (total, fertile, infertile)	
TRY	Seed number per ramet	
TRY	Seed number per reproducton unit	
TRY	Seed number per square meter	
TRY	Seed number per stem	
TRY	Seed number per unknown unit	
TRY	Seed oil content per seed mass	
TRY	Seed or fruit biomass per ground area	
TRY	Seed phosphorus (P) content per dry mass (or diaspore)	Physiology
TRY	Seed phosphorus (P) content per seed	Physiology
TRY	Seed presence or absence	
TRY	Seed projected perimeter	
TRY	Seed protein content per seed mass	
TRY	Seed releasing height	
TRY	Seed shape	
TRY	Seed spread rate	
TRY	Seed storage behaviour	
TRY	Seed structure type	
TRY	Seed surface area	
TRY	Seed terminal velocity	
TRY	Seed thickness	
TRY	Seed viability	
TRY	Seed volume	
TRY	Seed width	
TRY	Seed width to length ratio	
TRY	Seedbank density	
TRY	Seedbank duration	
TRY	Seedbank number of layers	
TRY	Seedbank thickness of top layer	
TRY	Seedbank type	
TRY	Seeding frequency	
TRY	Seedling vigor	
TRY	Shoot aluminium (Al) content per shoot dry mass	Physiology
TRY	Shoot branch length	
TRY	Shoot branching density	
TRY	Shoot branching distance	
TRY	Shoot branching number	
TRY	Shoot branching type; shoot branching architecture	
TRY	Shoot calcium (Ca) content per shoot dry mass	Physiology
TRY	Shoot carbon (C) content per shoot dry mass	Physiology
TRY	Shoot carbon (C) isotope signature (delta 13C)	Physiology
TRY	Shoot carbon/nitrogen (C/N) ratio	Physiology
TRY	Shoot cellulose content per shoot dry mass	
TRY	Shoot copper (Cu) content per shoot dry mass	Physiology
TRY	Shoot cyclicity	
TRY	Shoot emergences (pubescence, hairs, spines, thorns)	
TRY	Shoot fresh mass	
TRY	Shoot fresh mass per shoot dry mass	
TRY	Shoot hemicellulose content per shoot dry mass	
TRY	Shoot iron (Fe) content per shoot dry mass	Physiology
TRY	Shoot length to first flower	
TRY	Shoot lignin content per shoot dry mass	
TRY	Shoot magnesium (Mg) content per shoot dry mass	Physiology
TRY	Shoot manganese (Mn) content per shoot dry mass	Physiology
TRY	Shoot necromass	
TRY	Shoot nickel (Ni) content per shoot dry mass	Physiology
TRY	Shoot nitrogen (N) content per shoot dry mass	Physiology
TRY	Shoot nitrogen (N) isotope signature (delta 15N)	Physiology
TRY	Shoot number of leaves	
TRY	Shoot organic nitrogen (N) content per shoot dry mass	Physiology
TRY	Shoot phosphorus (P) content per shoot dry mass	Physiology
TRY	Shoot potassium (K) content per shoot dry mass	Physiology
TRY	Shoot sodium (Na) content per shoot dry mass	Physiology
TRY	Shoot sulfur (S) content per shoot dry mass	Physiology
TRY	Shoot zinc (Zn) content per shoot dry mass	Physiology
TRY	Species environmental indicator value according to Ellenberg: continentality	Physiology
TRY	Species environmental indicator value according to Ellenberg: light	Physiology
TRY	Species environmental indicator value according to Ellenberg: moisture	Physiology
TRY	Species environmental indicator value according to Ellenberg: nitrogen	Physiology
TRY	Species environmental indicator value according to Ellenberg: pH	Physiology
TRY	Species environmental indicator value according to Ellenberg: salt tolerance	Physiology
TRY	Species environmental indicator value according to Ellenberg: temperature	Physiology
TRY	Species generation overlap	
TRY	Species genotype: chromosome base number	
TRY	Species genotype: chromosome cDNA content	
TRY	Species genotype: chromosome number	
TRY	Species genotype: chromosome number gametophytic	
TRY	Species genotype: chromosome number sporophytic	
TRY	Species genotype: chromosome ploidy	
TRY	Species genotype: genome size	
TRY	Species genotype: genotypic heterogametic	
TRY	Species genotype: karyotype homoporphic/heteromorphic	
TRY	Species genotype: molecular basis Y / W dominance	
TRY	Species habitat characterisation / Plant requirement: precipitation	Habitat
TRY	Species habitat characterisation / Plant requirement: soil pH	Habitat
TRY	Species habitat characterisation / Plant requirement: soil texture	Habitat
TRY	Species habitat characterisation / Plant requirement: soil type	Habitat
TRY	Species habitat characterization: aridity index	Habitat
TRY	Species habitat characterization: general description	Habitat
TRY	Species habitat characterization: potential evapotranspiration	Habitat
TRY	Species habitat characterization: precipitation	Habitat
TRY	Species habitat characterization: soil hydrology	Habitat
TRY	Species habitat characterization: substrate requirement	Habitat
TRY	Species habitat characterization: vegetation type	Habitat
TRY	Species important species diagnostic traits	
TRY	Species invasion introduction year	
TRY	Species nutrient requirements	
TRY	Species occurrence rang: typical abundance where naturally occurring	
TRY	Species occurrence range characteristics	
TRY	Species occurrence range: altitude of origin	
TRY	Species occurrence range: climate type	
TRY	Species occurrence range: continentality	
TRY	Species occurrence range: ecological occurrence range	
TRY	Species occurrence range: elevation range	
TRY	Species occurrence range: endemism	
TRY	Species occurrence range: invasiveness	
TRY	Species occurrence range: mode of introduction	
TRY	Species occurrence range: native vs invasive	
TRY	Species occurrence range: neophyt status	
TRY	Species occurrence range: number of floristic zones	
TRY	Species occurrence range: origin zonal	
TRY	Species phyto-sociological group	
TRY	Species potential allelopathy	
TRY	Species range: Highland or lowland vicariant of a genus	
TRY	Species reproduction type	
TRY	Species sex: monoecious or dioecious	
TRY	Species soil moisture requirements	
TRY	Species soil pH requirement	
TRY	Species start of CGO formation versus reproduction	
TRY	Species status (nativity at growth location)	
TRY	Species strategy type according to Grime	
TRY	Species tolerance to CaCO3	
TRY	Species tolerance to drought	
TRY	Species tolerance to fire	
TRY	Species tolerance to frost	
TRY	Species tolerance to grazing	
TRY	Species tolerance to heavy metals	
TRY	Species tolerance to hedges	
TRY	Species tolerance to human impact	
TRY	Species tolerance to mowing	
TRY	Species tolerance to nitrogen inputs	Physiology
TRY	Species tolerance to planting density	
TRY	Species tolerance to salt	
TRY	Species tolerance to shade	
TRY	Species tolerance to soil aluminium concentration	Physiology
TRY	Species tolerance to temperature	
TRY	Species tolerance to trampling	
TRY	Species tolerance to waterlogging	
TRY	Species tolerance to windthrow	
TRY	Species understory/overstory	
TRY	Species US Federal T/E Status	
TRY	Species US Wetland Indicator	
TRY	Species yield power class	
TRY	Stem aluminium (Al) content per stem dry mass	Physiology
TRY	Stem antimony (Sb) content per stem dry mass	
TRY	Stem arsenic (As) content per stem dry mass	
TRY	Stem cadmium (Cd) content per stem dry mass	Physiology
TRY	Stem calcium (Ca) content per dry mass	Physiology
TRY	Stem calcium (Ca) content per stem dry mass	Physiology
TRY	Stem carbon (C) content per stem dry mass	Physiology
TRY	Stem carbon/nitrogen (C/N) ratio	Physiology
TRY	Stem chromium (Cr) content per stem dry mass	Physiology
TRY	Stem circumference	
TRY	Stem color	
TRY	Stem conduit cross-sectional area (vessels and tracheids)	
TRY	Stem conduit density (vessels and tracheids)	
TRY	Stem conduit diameter (vessels, tracheids)	
TRY	Stem conduit length	
TRY	Stem conduit lumen cross-sectional area (vessels and tracheids) per stem sapwood cross-sectional area	
TRY	Stem construction type	
TRY	Stem copper (Cu) content per stem dry mass	Physiology
TRY	Stem cross-sectional area	
TRY	Stem cross-sectional area at base	
TRY	Stem cross-sectional area tissue types: pith, xylem, others	
TRY	Stem cross-sectional area: fraction of cell wall	
TRY	Stem cross-sectional area: fraction of collenchyma cell wall	
TRY	Stem cross-sectional area: fraction of tissue other than pith or xylem	
TRY	Stem cross-sectional area: fraction of xylem	
TRY	Stem cross-sectional area: fraction of xylem cell wall	
TRY	Stem cross-sectional area: fraction pith cell wall	
TRY	Stem diameter	
TRY	Stem dry mass per ground area	
TRY	Stem dry mass per stem fresh mass (stem dry matter content, StDMC)	
TRY	Stem dry mass per stem fresh volume (stem specific density, SSD, wood density) branch	
TRY	Stem dry mass per stem fresh volume (stem specific density, SSD, wood density) sapwood	
TRY	Stem dry mass per stem fresh volume (stem specific density, SSD, Wood density) Twigs and branches smaller 2cm sapwood	
TRY	Stem emergences (pubescence, hairs, spines, thorns)	
TRY	Stem form (stem cross-sectional type)	
TRY	Stem fraction of cell wall in collenchym	
TRY	Stem fraction of cell wall in pith	
TRY	Stem fraction of cell wall in xylem	
TRY	Stem fraction of collenchym	
TRY	Stem fraction of pith	
TRY	Stem heartwood biomass per ground area	
TRY	Stem image	
TRY	Stem internode area	
TRY	Stem internode cross-sectional area per leaf surface area	
TRY	Stem internode length	
TRY	Stem internode mass per stem metamer mass	
TRY	Stem iron (Fe) content per stem dry mass	Physiology
TRY	Stem latex production	
TRY	Stem lead (Pb) content per stem dry mass	Physiology
TRY	Stem length	
TRY	Stem longevity	
TRY	Stem magnesium (Mg) content per stem dry mass	Physiology
TRY	Stem manganese (Mn) (manganese) content per dry mass	Physiology
TRY	Stem manganese (Mn) content per dry mass	Physiology
TRY	Stem mercury (Hg) content per stem dry mass	Physiology
TRY	Stem molybdenum (Mo) content per stem dry mass	
TRY	Stem Na (sodium) content per dry mass	Physiology
TRY	Stem nickel (Ni) content per stem dry mass	Physiology
TRY	Stem nitrogen (N) content per stem dry mass	Physiology
TRY	Stem nitrogen (N) content per stem dry mass vs leaf nitrogen (N) content per leaf dry mass	Physiology
TRY	Stem nitrogen (N) content per unit ground area	Physiology
TRY	Stem nitrogen/phosphorus (N/P) ratio	Physiology
TRY	Stem phosphorus (P) content per stem dry mass	Physiology
TRY	Stem pith type	
TRY	Stem potassium (K) content per stem dry mass	Physiology
TRY	Stem presence	
TRY	Stem respiration growth coefficient	Physiology
TRY	Stem respiration rate per stem dry mass	Physiology
TRY	Stem respiration rate per stem nitrogen (N) content	Physiology
TRY	Stem respiration rate per stem surface area	Physiology
TRY	Stem respiration rate per stem volume	Physiology
TRY	Stem respiration temperature dependence	Physiology
TRY	Stem sapwood carbon (C) content: empirical form factor for calculation	Physiology
TRY	Stem sapwood cross-sectional area per supported leaf surface area (Huber value)	
TRY	Stem sapwood volume per stem volume	
TRY	Stem self-supporting	
TRY	Stem slenderness (plant height per diameter at breast height (dbh))	
TRY	Stem sodium (Na) content per stem dry mass	Physiology
TRY	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	
TRY	Stem specific density (SSD): Wood density (heartwood)	
TRY	Stem specific internode mass	
TRY	Stem sulfur (S) content per stem dry mass	Physiology
TRY	Stem surface area per stem dry mass	
TRY	Stem surface area per stem volume	
TRY	Stem surface patterning	
TRY	Stem thallium (Ti) content per stem dry mass	
TRY	Stem total non-structural carbon (TNC) content per stem dry mass	Physiology
TRY	Stem volatile carbon (VOC) content per dry mass	Physiology
TRY	Stem volume	
TRY	Stem zinc (Zn) content per stem dry mass	Physiology
TRY	Stomata area per leaf area	
TRY	Stomata conductance at nighttime	
TRY	Stomata conductance model parameter (Ball-Berry, Jarvis, Leuning)	
TRY	Stomata conductance per leaf area	
TRY	Stomata conductance per leaf area at turgor loss point	
TRY	Stomata conductance per leaf dry mass	
TRY	Stomata conductance: leaf water potential at final reduction	
TRY	Stomata conductance: leaf water potential at initial reduction	
TRY	Stomata conductance: vapor pressure deficit at final reduction	
TRY	Stomata conductance: vapor pressure deficit at initial reduction	
TRY	Stomata cross-sectional area	
TRY	Stomata density	
TRY	Stomata distribution to ab- and adaxial leaf surfaces	
TRY	Stomata guard cell size	
TRY	Stomata index (number of stomata per epidermis cells)	
TRY	Stomata length	
TRY	Stomata pore area per leaf surface area (abaxial, adaxial, total)	
TRY	Stomata pore length	
TRY	Stomata surface area	
TRY	Stomata width	
TRY	Tiller density: number of tiller per ground area	
TRY	Tillering type	
TRY	Tree mortality factor	
TRY	Tree ring width	
TRY	Twig (branch smaller 2cm) calcium (Ca) content per dry mass	Physiology
TRY	Twig (branch smaller 2cm) copper (Cu) content per dry mass	Physiology
TRY	Twig (branch smaller 2cm) dry mass	
TRY	Twig (branch smaller 2cm) iron (Fe) content per dry mass	Physiology
TRY	Twig (branch smaller 2cm) magnesium (Mg) content per dry mass	Physiology
TRY	Twig (branch smaller 2cm) manganese (Mn) content per dry mass	Physiology
TRY	Twig (branch smaller 2cm) number of leaves per twig	
TRY	Twig (branch smaller 2cm) potassium (K) content per dry mass	Physiology
TRY	Twig (branch smaller 2cm) sulfur (S) content per dry mass	Physiology
TRY	Twig (branch smaller 2cm) zinc (Zn) content per dry mass	Physiology
TRY	Twig (fine branch smaller 2mm) carbon (C) content per twig dry mass	Physiology
TRY	Twig (fine branch smaller 2mm) carbon/nitrogen (C/N) ratio	Physiology
TRY	Twig (fine branch smaller 2mm) dry mass per twig fresh mass (twig dry matter content, TDMC)	
TRY	Twig (fine branch smaller 2mm) lignin content per twig dry mass	
TRY	Twig (fine branch smaller 2mm) loss of xylem hydraulic conductivity	
TRY	Twig (fine branch smaller 2mm) nitrogen (N) content per twig dry mass	Physiology
TRY	Twig (fine branch smaller 2mm) pH	
TRY	Twig (fine branch smaller 2mm) phosporus (P) content per twig dry mass	
TRY	Twig diameter	
TRY	Twig length	
TRY	Vessel cell wall thickness per vessel diameter	
TRY	Vessel grouping index	
TRY	Whole plant time until death	
TRY	Wood (heartwood) carbon (C) content per heartwood dry mass	Physiology
TRY	Wood (heartwood) nitrogen (N) content per heartwood dry mass	Physiology
TRY	Wood (sapwood) biomass per ground area	
TRY	Wood (sapwood) carbon (C) content per dry mass	Physiology
TRY	Wood (sapwood) carbon (C) isotope signature (delta13C)	Physiology
TRY	Wood (sapwood) cross-sectional area	
TRY	Wood (sapwood) cross-sectional fraction of axial parenchyma area	
TRY	Wood (sapwood) cross-sectional fraction of fibre area	
TRY	Wood (sapwood) cross-sectional fraction of Vessel (conduit) area	
TRY	Wood (sapwood) cross-sectional fraction of wod ray area	
TRY	Wood (sapwood) nitrogen content per dry mass	Physiology
TRY	Wood (sapwood) specific conductivity (stem specific conductivity)	
TRY	Wood (sapwood) water content	
TRY	Wood (sapwood) water storage capacity	
TRY	Wood aromatic	
TRY	Wood axial parenchyma types	
TRY	Wood burning splinter test	
TRY	Wood cambium type (cambial variant)	
TRY	Wood canals types	
TRY	Wood carbon (C) isotope signature (delta 13C)	Physiology
TRY	Wood carbon/nitrogen (C/N) ratio	Physiology
TRY	Wood cellular composition of rays	
TRY	Wood chrome Azurol-S test	
TRY	Wood conduit pit fraction	
TRY	Wood conduit pit membrane thickness	
TRY	Wood crystal types	
TRY	Wood density of wood fresh mass	
TRY	Wood fiber cell wall thickness	
TRY	Wood fiber lengths	
TRY	Wood fiber septate fibers present	
TRY	Wood fiber tension wood present	
TRY	Wood fiber wall thickness	
TRY	Wood fiber-band types	
TRY	Wood fiber-pits types	
TRY	Wood fibers absent	
TRY	Wood fibers absent in the center, present at the periphery of the stem	
TRY	Wood fibers not lignified	
TRY	Wood fibre types	
TRY	Wood froth test	
TRY	Wood growth ring distinction	
TRY	Wood heartwood color	
TRY	Wood heartwood fluorescent	
TRY	Wood intercellular canals	
TRY	Wood intervessel contact fraction	
TRY	Wood intervessel or intertracheid cell wall thickness	
TRY	Wood mechanical property: flexual stiffness, elasticity, rupture	
TRY	Wood nitrogen (N) content per wood dry mass	Physiology
TRY	Wood nitrogen (N) isotope signature (delta 15N)	Physiology
TRY	Wood oil and mucilage cells presence	
TRY	Wood outer pit aperture diameter	
TRY	Wood outer pit aperture diameter / interconduit pit size	
TRY	Wood parenchyma characteristics	
TRY	Wood ray cells perforated	
TRY	Wood ray types	
TRY	Wood ray width	
TRY	Wood rayless	
TRY	Wood rays per millimetre	
TRY	Wood secretory elements	
TRY	Wood septate fibres and parenchyma-like fibre bands	
TRY	Wood sheath cells	
TRY	Wood silica (SiO2) bodies	
TRY	Wood silica content per wood dry mass	
TRY	Wood storied structure	
TRY	Wood storied tissue types	
TRY	Wood tile cells	
TRY	Wood total interconduit pit (membrane) surface area	
TRY	Wood tracheids and fibres	
TRY	Wood tubes	
TRY	Wood vessel arrangement	
TRY	Wood vessel cell-wall thickness	
TRY	Wood vessel density	
TRY	Wood vessel diameter	
TRY	Wood vessel distribution	
TRY	Wood vessel element length; stem conduit (vessel and tracheids) element length	
TRY	Wood vessel grouping	
TRY	Wood vessel helical thickenings	
TRY	Wood vessel intervessel pits	
TRY	Wood vessel outline	
TRY	Wood vessel perforation plates	
TRY	Wood vessel pits characteristics (vestured pits)	
TRY	Wood vessel scalariform perforations	
TRY	Wood vessel tyloses and deposits	
TRY	Wood vessel tyloses with thin walls	
TRY	Wood vessel vestured pits	
TRY	Wood vessel: dark staining substances in vessels and/or fibers (gum, tannins)	
TRY	Wood vesselless (vessels absent)	
TRY	Wood vessel-ray pits	
TRY	Wood vessels surrounded by tracheids (vasicentric tracheids)	
TRY	Wood vessel-walls not lignified	
TRY	Wood vestures presence	
TRY	Wood water & ethanol extracts: fluorescence & color	
TRY	Wood with disjunctive ray parenchyma cell walls	
TRY	Wood xylem torus diameter	
TRY	Wood xylem torus diameter per outer pit apertuer diameter	
TRY	Wood xylem torus thickness	
TRY	Wood: bars per vessel perforation plate	
TRY	Woody area index (woody stem area per ground area)	
TRY	Xylem hydraulic vulnerability curve (P20, P50, P80)	
TRY	Xylem hydraulic vulnerability, xylem cavitation vulnerability, embolism vulnerability, (P20, P50, P80)	
Chinaroots	LeafArea.cm2.	Morphology
Chinaroots	LeafAspectRatio	Morphology
Chinaroots	LeafCircularity	Morphology
Chinaroots	LeafHeight.cm.	Morphology
Chinaroots	LeafMass.g.	Morphology
Chinaroots	LeafPermiter.cm.	Morphology
Chinaroots	LeafRoundness	Morphology
Chinaroots	LeafThickness.mm.	Morphology
Chinaroots	LeafWidth.cm.	Morphology
Chinaroots	SLA.m2.Kg.	Morphology
